,median_house_value
1873,84600.0
1874,107200.0
1875,114800.0
1876,131600.0
1877,104200.0
1878,110500.0
1879,136800.0
1880,109700.0
1881,99300.0
1882,103600.0
1883,118500.0
1884,141900.0
1885,85800.0
1886,90400.0
1887,86900.0
1888,89600.0
1889,313400.0
1890,126100.0
1891,126600.0
1892,103600.0
1893,96100.0
1894,104200.0
1895,107200.0
1896,101900.0
1897,94400.0
1898,86700.0
1899,100800.0
1900,114100.0
1901,107800.0
1902,134700.0
1903,162500.0
1904,127600.0
1905,109700.0
1906,121400.0
1907,117700.0
1908,118800.0
1909,97600.0
1910,87500.0
1911,126000.0
1912,206300.0
1913,437500.0
1914,500001.0
1915,172200.0
1916,163400.0
1917,113200.0
1918,127300.0
1919,128600.0
1920,128200.0
1921,132600.0
1922,119300.0
1923,118500.0
1924,120100.0
1925,87500.0
1926,95500.0
1927,213300.0
1928,239600.0
1929,173400.0
1930,228900.0
1931,217500.0
1932,197500.0
1933,172500.0
1934,198900.0
1935,187900.0
1936,186600.0
1937,163300.0
1938,176900.0
1939,217100.0
1940,180800.0
1941,300600.0
1942,170100.0
1943,207600.0
1944,202800.0
1945,196300.0
1946,230600.0
1947,167400.0
1948,184600.0
1949,146100.0
1950,128300.0
1951,142600.0
1952,120500.0
1953,111300.0
1954,121600.0
1955,148500.0
1956,108300.0
1957,127900.0
1958,128600.0
1959,150900.0
1960,138100.0
1961,158700.0
1962,141300.0
1963,141200.0
1964,108700.0
1965,106900.0
1966,94700.0
1967,117500.0
1968,151700.0
1969,140200.0
1970,132200.0
1971,131700.0
1972,136600.0
1973,133800.0
1974,126400.0
1975,118800.0
1976,100000.0
1977,98000.0
1978,115600.0
1979,162500.0
1980,170700.0
1981,208300.0
1982,118800.0
1983,155900.0
1984,141400.0
1985,138500.0
1986,56700.0
1987,49600.0
1988,47500.0
1989,47500.0
1990,44800.0
1991,50400.0
1992,56700.0
1993,59200.0
1994,53000.0
1995,47700.0
1996,43300.0
1997,52600.0
1998,46900.0
1999,93900.0
2000,90300.0
2001,50000.0
2002,56400.0
2003,39600.0
2004,75000.0
2005,51800.0
2006,61200.0
2007,46700.0
2008,43800.0
2009,52600.0
2010,54100.0
2011,62100.0
2012,67500.0
2013,73900.0
2014,53000.0
2015,53500.0
2016,52800.0
2017,48500.0
2018,57800.0
2019,49500.0
2020,51300.0
2021,52500.0
2022,34400.0
2023,44100.0
2024,45300.0
2025,61800.0
2026,44400.0
2027,60600.0
2028,49800.0
2029,50800.0
2030,58500.0
2031,60800.0
2032,52600.0
2033,45500.0
2034,52100.0
2035,50000.0
2036,93100.0
2037,120300.0
2038,62500.0
2039,93100.0
2040,117900.0
2041,171700.0
2042,121600.0
2043,108300.0
2044,153800.0
2045,225000.0
2046,65900.0
2047,127200.0
2048,89500.0
2049,54200.0
2050,151400.0
2051,91600.0
2052,70400.0
2053,49300.0
2054,88300.0
2055,74200.0
2056,92300.0
2057,110400.0
2058,58000.0
2059,65300.0
2060,89500.0
2061,61200.0
2062,92800.0
2063,92600.0
2064,66700.0
2065,68400.0
2066,96000.0
2067,74200.0
2068,81300.0
2069,67900.0
2070,78300.0
2071,96700.0
2072,72000.0
2073,67300.0
2074,48800.0
2075,57100.0
2076,55600.0
2077,67900.0
2078,54200.0
2079,55100.0
2080,66900.0
2081,68500.0
2082,69200.0
2083,58400.0
2084,57100.0
2085,78400.0
2086,56100.0
2087,45000.0
2088,59000.0
2089,61300.0
2090,51300.0
2091,52000.0
2092,46600.0
2093,49800.0
2094,50600.0
2095,53400.0
2096,45500.0
2097,49100.0
2098,56000.0
2099,54600.0
2100,49400.0
2101,69100.0
2102,62800.0
2103,70100.0
2104,48300.0
2105,50800.0
2106,59600.0
2107,55600.0
2108,51300.0
2109,54200.0
2110,55400.0
2111,58700.0
2112,52800.0
2113,59800.0
2114,44500.0
2115,69000.0
2116,74700.0
2117,71300.0
2118,86900.0
2119,64700.0
2120,67900.0
2121,87500.0
2122,88300.0
2123,72000.0
2124,87700.0
2125,82000.0
2126,75900.0
2127,74600.0
2128,78800.0
2129,85700.0
2130,84700.0
2131,81400.0
2132,55000.0
2133,66400.0
2134,72800.0
2135,71500.0
2136,69200.0
2137,87500.0
2138,73000.0
2139,76900.0
2140,70400.0
2141,74300.0
2142,81300.0
2143,70700.0
2144,72300.0
2145,60200.0
2146,64700.0
2147,67300.0
2148,67700.0
2149,61900.0
2150,58100.0
2151,70700.0
2152,60200.0
2153,87600.0
2154,73000.0
2155,59100.0
2156,58700.0
2157,89900.0
2158,72200.0
2159,78900.0
2160,85000.0
2161,83400.0
2162,69600.0
2163,71300.0
2164,65600.0
2165,68100.0
2166,71600.0
2167,80300.0
2168,80200.0
2169,76700.0
2170,80400.0
2171,84500.0
2172,79700.0
2173,74700.0
2174,81300.0
2175,83200.0
2176,80100.0
2177,81100.0
2178,74500.0
2179,106100.0
2180,126400.0
2181,119800.0
2182,89600.0
2183,90600.0
2184,69000.0
2185,112500.0
2186,70800.0
2187,71800.0
2188,57800.0
2189,83200.0
2190,60400.0
2191,88200.0
2192,112500.0
2193,105400.0
2194,55300.0
2195,82800.0
2196,165400.0
2197,61200.0
2198,256200.0
2199,122500.0
2200,160300.0
2201,141600.0
2202,89300.0
2203,91300.0
2204,88900.0
2205,119300.0
2206,96500.0
2207,72100.0
2208,107800.0
2209,68000.0
2210,88800.0
2211,73000.0
2212,67900.0
2213,345900.0
2214,213900.0
2215,229200.0
2216,195900.0
2217,141200.0
2218,123000.0
2219,229700.0
2220,144700.0
2221,167700.0
2222,155600.0
2223,151500.0
2224,150900.0
2225,188300.0
2226,187300.0
2227,193500.0
2228,123600.0
2229,125300.0
2230,124400.0
2231,111900.0
2232,79500.0
2233,128300.0
2234,54000.0
2235,51700.0
2236,145000.0
2237,94400.0
2238,158800.0
2239,119300.0
2240,126000.0
2241,135500.0
2242,69300.0
2243,93000.0
2244,95800.0
2245,72200.0
2246,105200.0
2247,53500.0
2248,121200.0
2249,143300.0
2250,169300.0
2251,160100.0
2252,90100.0
2253,99500.0
2254,88800.0
2255,80800.0
2256,72700.0
2257,66900.0
2258,65600.0
2259,66200.0
2260,58800.0
2261,71400.0
2262,67000.0
2263,55500.0
2264,79700.0
2265,69200.0
2266,65900.0
2267,64700.0
2268,73800.0
2269,67500.0
2270,58800.0
2271,96500.0
2272,71900.0
2273,153800.0
2274,69600.0
2275,66500.0
2276,124700.0
2277,132200.0
2278,89600.0
2279,73400.0
2280,64500.0
2281,47500.0
2282,68300.0
2283,72800.0
2284,78800.0
2285,81100.0
2286,75100.0
2287,71400.0
2288,71700.0
2289,70900.0
2290,84600.0
2291,66000.0
2292,83700.0
2293,83100.0
2294,74300.0
2295,90600.0
2296,74500.0
2297,69400.0
2298,84700.0
2299,99300.0
2300,85500.0
2301,89500.0
2302,95200.0
2303,99600.0
2304,110900.0
2305,101100.0
2306,108500.0
2307,84200.0
2308,109400.0
2309,108200.0
2310,174200.0
2311,143700.0
2312,140800.0
2313,86300.0
2314,165200.0
2315,164600.0
2316,143100.0
2317,167500.0
2318,71400.0
2319,68200.0
2320,68000.0
2321,113400.0
2322,109000.0
2323,138800.0
2324,111400.0
2325,112500.0
2326,69700.0
2327,72800.0
2328,72200.0
2329,79700.0
2330,112500.0
2331,52500.0
2332,100200.0
2333,89500.0
2334,54600.0
2335,78900.0
2336,111300.0
2337,113700.0
2338,120000.0
2339,123300.0
2340,114400.0
2341,106200.0
2342,55900.0
2343,93600.0
2344,88900.0
2345,93800.0
2346,88000.0
2347,88400.0
2348,68700.0
2349,163100.0
2350,83600.0
2351,71300.0
2352,76300.0
2353,60600.0
2354,83000.0
2355,150800.0
2356,157300.0
2357,173800.0
2358,148700.0
2359,154700.0
2360,133300.0
2361,136900.0
2362,156700.0
2363,126500.0
2364,130600.0
2365,106900.0
2366,99500.0
2367,73000.0
2368,59900.0
2369,84800.0
2370,72900.0
2371,58900.0
2372,63900.0
2373,72300.0
2374,83900.0
2375,58100.0
2376,55900.0
2377,58900.0
2378,55800.0
2379,63900.0
2380,69300.0
2381,160100.0
2382,115300.0
2383,107600.0
2384,80000.0
2385,93800.0
2386,92400.0
2387,151800.0
2388,111800.0
2389,111800.0
2390,123900.0
2391,83300.0
2392,85600.0
2393,94000.0
2394,102700.0
2395,125000.0
2396,144600.0
2397,179200.0
2398,78600.0
2399,94400.0
2400,100000.0
2401,90500.0
2402,92200.0
2403,55200.0
2404,52000.0
2405,51500.0
2406,51700.0
2407,65800.0
2408,69200.0
2409,72500.0
2410,73000.0
2411,108300.0
2412,90500.0
2413,91600.0
2414,63300.0
2415,67600.0
2416,60900.0
2417,56700.0
2418,118100.0
2419,66100.0
2420,63500.0
2421,87300.0
2422,84200.0
2423,57100.0
2424,54700.0
2425,56900.0
2426,63400.0
2427,95300.0
2428,55100.0
2429,55800.0
2430,55200.0
2431,113800.0
2432,93200.0
2433,62400.0
2434,62400.0
2435,131700.0
2436,73100.0
2437,73000.0
2438,88000.0
2439,92700.0
2440,69700.0
2441,68300.0
2442,65100.0
2443,55300.0
2444,54400.0
2445,92500.0
2446,53000.0
2447,51600.0
2448,111500.0
2449,120900.0
2450,76600.0
2451,67000.0
2452,70100.0
2453,70200.0
2454,95700.0
2455,82700.0
2456,110000.0
2457,100000.0
2458,101600.0
2459,94200.0
2460,75000.0
2461,79200.0
2462,57900.0
2463,72500.0
2464,76800.0
2465,83600.0
2466,78200.0
2467,60000.0
2468,90000.0
2469,69400.0
2470,74600.0
2471,76400.0
2472,75600.0
2473,58400.0
2474,60900.0
2475,39200.0
2476,112500.0
2477,55000.0
2478,64700.0
2479,55100.0
2480,87500.0
2481,104200.0
2482,65000.0
2483,62000.0
2484,70000.0
2485,86400.0
2486,86300.0
2487,85300.0
2488,60400.0
2489,55500.0
2490,76600.0
2491,66000.0
2492,90600.0
2493,57200.0
2494,58300.0
2495,56000.0
2496,68900.0
2497,112500.0
2498,38800.0
2499,55200.0
2500,60000.0
2501,58000.0
2502,54300.0
2503,63000.0
2504,66000.0
2505,90500.0
2506,58100.0
2507,71900.0
2508,74400.0
2509,55000.0
2510,67500.0
2511,162500.0
2512,63700.0
2513,67500.0
2514,85000.0
2515,65600.0
2516,72200.0
2517,69600.0
2518,94300.0
2519,85400.0
2520,73100.0
2521,14999.0
2522,67500.0
2523,87500.0
2524,81600.0
2525,71900.0
2526,58700.0
2527,71000.0
2528,125000.0
2529,66900.0
2530,63400.0
2531,69700.0
2532,53000.0
2533,70000.0
2534,95300.0
2535,77100.0
2536,70500.0
2537,58700.0
2538,60000.0
2539,80500.0
2540,76900.0
2541,75500.0
2542,62500.0
2543,92700.0
2544,85400.0
2545,68300.0
2546,70000.0
2547,70500.0
2548,64600.0
2549,70500.0
2550,82000.0
2551,85600.0
2552,81300.0
2553,70200.0
2554,72200.0
2555,67000.0
2556,116100.0
2557,82800.0
2558,69000.0
2559,67500.0
2560,72600.0
2561,74100.0
2562,74700.0
2563,74100.0
2564,81000.0
2565,104200.0
2566,81800.0
2567,90600.0
2568,86400.0
2569,92800.0
2570,99600.0
2571,100600.0
2572,90000.0
2573,96100.0
2574,86900.0
2575,81100.0
2576,83000.0
2577,92800.0
2578,98100.0
2579,143000.0
2580,133900.0
2581,150000.0
2582,75000.0
2583,87500.0
2584,99200.0
2585,101100.0
2586,105800.0
2587,153100.0
2588,57500.0
2589,81100.0
2590,74100.0
2591,82100.0
2592,92600.0
2593,50800.0
2594,139500.0
2595,136000.0
2596,78800.0
2597,79800.0
2598,36700.0
2599,50000.0
2600,59200.0
2601,62700.0
2602,83800.0
2603,62800.0
2604,119400.0
2605,143400.0
2606,97900.0
2607,102700.0
2608,98800.0
2609,75600.0
2610,84200.0
2611,106300.0
2612,75500.0
2613,111300.0
2614,96000.0
2615,81700.0
2616,99600.0
2617,73600.0
2618,90200.0
2619,70100.0
2620,126900.0
2621,165600.0
2622,78400.0
2623,119700.0
2624,119900.0
2625,111800.0
2626,128900.0
2627,100500.0
2628,130600.0
2629,90100.0
2630,58100.0
2631,79000.0
2632,107000.0
2633,86400.0
2634,92100.0
2635,85100.0
2636,79600.0
2637,128100.0
2638,66800.0
2639,76800.0
2640,95200.0
2641,97300.0
2642,92600.0
2643,77100.0
2644,92500.0
2645,75100.0
2646,74100.0
2647,94800.0
2648,72300.0
2649,57500.0
2650,70500.0
2651,55000.0
2652,71300.0
2653,111400.0
2654,106700.0
2655,94600.0
2656,76100.0
2657,135600.0
2658,70700.0
2659,74000.0
2660,54300.0
2661,76800.0
2662,82400.0
2663,101500.0
2664,101900.0
2665,60800.0
2666,53400.0
2667,46700.0
2668,40000.0
2669,43300.0
2670,72500.0
2671,87500.0
2672,61200.0
2673,62000.0
2674,91700.0
2675,107800.0
2676,113500.0
2677,58600.0
2678,66400.0
2679,62200.0
2680,63700.0
2681,69400.0
2682,60600.0
2683,96000.0
2684,80800.0
2685,70800.0
2686,70700.0
2687,143000.0
2688,107200.0
2689,60300.0
2690,66400.0
2691,67500.0
2692,100000.0
2693,146300.0
2694,113800.0
2695,74300.0
2696,80900.0
2697,71100.0
2698,65800.0
2699,67500.0
2700,68600.0
2701,62300.0
2702,63500.0
2703,61100.0
2704,67500.0
2705,90800.0
2706,83200.0
2707,102800.0
2708,125000.0
2709,55200.0
2710,93800.0
2711,87500.0
2712,112500.0
2713,96300.0
2714,67500.0
2715,87500.0
2716,69900.0
2717,72600.0
2718,93800.0
2719,88500.0
2720,79200.0
2721,61200.0
2722,63100.0
2723,142500.0
2724,61000.0
2725,53600.0
2726,56100.0
2727,60400.0
2728,59600.0
2729,68600.0
2730,63900.0
2731,59400.0
2732,69400.0
2733,58300.0
2734,76200.0
2735,62500.0
2736,68100.0
2737,70800.0
2738,86200.0
2739,99600.0
2740,76200.0
2741,84300.0
2742,110100.0
2743,159900.0
2744,64400.0
2745,73600.0
2746,86400.0
2747,97200.0
2748,87500.0
2749,140300.0
2750,94400.0
2751,64000.0
2752,95800.0
2753,70100.0
2754,73100.0
2755,91200.0
2756,88400.0
2757,75500.0
2758,84700.0
2759,72700.0
2760,67700.0
2761,81300.0
2762,51300.0
2763,32500.0
2764,43900.0
2765,57500.0
2766,62800.0
2767,54300.0
2768,58800.0
2769,53800.0
2770,67500.0
2771,62800.0
2772,54400.0
2773,53800.0
2774,47500.0
2775,59200.0
2776,57500.0
2777,50000.0
2778,30000.0
2779,25000.0
2780,56100.0
2781,45000.0
2782,44000.0
2783,108300.0
2784,141500.0
2785,166000.0
2786,118800.0
2787,139700.0
2788,180400.0
2789,54400.0
2790,116100.0
2791,105800.0
2792,98400.0
2793,94500.0
2794,137500.0
2795,80600.0
2796,74200.0
2797,104700.0
2798,45500.0
2799,14999.0
2800,32900.0
2801,64900.0
2802,62400.0
2803,67900.0
2804,87100.0
2805,77000.0
2806,84400.0
2807,70700.0
2808,67200.0
2809,57400.0
2810,52600.0
2811,54600.0
2812,54300.0
2813,54700.0
2814,57000.0
2815,63200.0
2816,67000.0
2817,51900.0
2818,53200.0
2819,69400.0
2820,51400.0
2821,63500.0
2822,67500.0
2823,132000.0
2824,107600.0
2825,130600.0
2826,200000.0
2827,237500.0
2828,126400.0
2829,132200.0
2830,44600.0
2831,59400.0
2832,50600.0
2833,60000.0
2834,90400.0
2835,84600.0
2836,93900.0
2837,79400.0
2838,72100.0
2839,85500.0
2840,76200.0
2841,69800.0
2842,73100.0
2843,76600.0
2844,94500.0
2845,89000.0
2846,87100.0
2847,101700.0
2848,89100.0
2849,79000.0
2850,92900.0
2851,95200.0
2852,85600.0
2853,87000.0
2854,83100.0
2855,70600.0
2856,99500.0
2857,104600.0
2858,139100.0
2859,194100.0
2860,100800.0
2861,143000.0
2862,113000.0
2863,87000.0
2864,67600.0
2865,105300.0
2866,75700.0
2867,62800.0
2868,57600.0
2869,59700.0
2870,61300.0
2871,57400.0
2872,55400.0
2873,52400.0
2874,54300.0
2875,59500.0
2876,46800.0
2877,50000.0
2878,48000.0
2879,58000.0
2880,57500.0
2881,51000.0
2882,57500.0
2883,49100.0
2884,54800.0
2885,50800.0
2886,49400.0
2887,48800.0
2888,55400.0
2889,70100.0
2890,50700.0
2891,46900.0
2892,55500.0
2893,57400.0
2894,58100.0
2895,57900.0
2896,42500.0
2897,57500.0
2898,67500.0
2899,47500.0
2900,66000.0
2901,60000.0
2902,63800.0
2903,72500.0
2904,84400.0
2905,91800.0
2906,147100.0
2907,126600.0
2908,82700.0
2909,118700.0
2910,66900.0
2911,84700.0
2912,118400.0
2913,110700.0
2914,123400.0
2915,95200.0
2916,72300.0
2917,81300.0
2918,69500.0
2919,75300.0
2920,61600.0
2921,70000.0
2922,73700.0
2923,76800.0
2924,57800.0
2925,60700.0
2926,57000.0
2927,51600.0
2928,46700.0
2929,43600.0
2930,42500.0
2931,48700.0
2932,48600.0
2933,47100.0
2934,49400.0
2935,42700.0
2936,47800.0
2937,49300.0
2938,76200.0
2939,54700.0
2940,53400.0
2941,54000.0
2942,48900.0
2943,46700.0
2944,78700.0
2945,33200.0
2946,49800.0
2947,52900.0
2948,36600.0
2949,62100.0
2950,45600.0
2951,58000.0
2952,63700.0
2953,63300.0
2954,57900.0
2955,76000.0
2956,65800.0
2957,71900.0
2958,73700.0
2959,73000.0
2960,85000.0
2961,69900.0
2962,175000.0
2963,87200.0
2964,106200.0
2965,86200.0
2966,134100.0
2967,103400.0
2968,131000.0
2969,245800.0
2970,176300.0
2971,224100.0
2972,118500.0
2973,130100.0
2974,170300.0
2975,106300.0
2976,142900.0
2977,70700.0
2978,100700.0
2979,82800.0
2980,71400.0
2981,84700.0
2982,84700.0
2983,68500.0
2984,46700.0
2985,39400.0
2986,53800.0
2987,63700.0
2988,65800.0
2989,56500.0
2990,59500.0
2991,56200.0
2992,53300.0
2993,109800.0
2994,50000.0
2995,93600.0
2996,92700.0
2997,100200.0
2998,82600.0
2999,88200.0
3000,102900.0
3001,81600.0
3002,70000.0
3003,74800.0
3004,80900.0
3005,97900.0
3006,118200.0
3007,65000.0
3008,77500.0
3009,91700.0
3010,150000.0
3011,113900.0
3012,116500.0
3013,123500.0
3014,168400.0
3015,148200.0
3016,128300.0
3017,52100.0
3018,30000.0
3019,68200.0
3020,57900.0
3021,37500.0
3022,52900.0
3023,50800.0
3024,45800.0
3025,88300.0
3026,75400.0
3027,26600.0
3028,26900.0
3029,63800.0
3030,69800.0
3031,104700.0
3032,96900.0
3033,88900.0
3034,94300.0
3035,149000.0
3036,157300.0
3037,121000.0
3038,82800.0
3039,146200.0
3040,110400.0
3041,37500.0
3042,65400.0
3043,78600.0
3044,61100.0
3045,95800.0
3046,65800.0
3047,58600.0
3048,52100.0
3049,64600.0
3050,58800.0
3051,125000.0
3052,63200.0
3053,71900.0
3054,59000.0
3055,60500.0
3056,71800.0
3057,54100.0
3058,47500.0
3059,80000.0
3060,156300.0
3061,59800.0
3062,83300.0
3063,58500.0
3064,55200.0
3065,54700.0
3066,59800.0
3067,56500.0
3068,57300.0
3069,52100.0
3070,62200.0
3071,69900.0
3072,67200.0
3073,62100.0
3074,67800.0
3075,72500.0
3076,68400.0
3077,84000.0
3078,216400.0
3079,82500.0
3080,204200.0
3081,92300.0
3082,67500.0
3083,96000.0
3084,81200.0
3085,101400.0
3086,90000.0
3087,94600.0
3088,59400.0
3089,72500.0
3090,96900.0
3091,75800.0
3092,68500.0
3093,67300.0
3094,69700.0
3095,78400.0
3096,55000.0
3097,42100.0
3098,72000.0
3099,81900.0
3100,87500.0
3101,109400.0
3102,95700.0
3103,115700.0
3104,63500.0
3105,105300.0
3106,109000.0
3107,71900.0
3108,84500.0
3109,102800.0
3110,70200.0
3111,52400.0
3112,83200.0
3113,85700.0
3114,87200.0
3115,91700.0
3116,101300.0
3117,142500.0
3118,54300.0
3119,91800.0
3120,98000.0
3121,81700.0
3122,50800.0
3123,86500.0
3124,71800.0
3125,275000.0
3126,137500.0
3127,68500.0
3128,81900.0
3129,104400.0
3130,141700.0
3131,84500.0
3132,87800.0
3133,91700.0
3134,130000.0
3135,54900.0
3136,64400.0
3137,39800.0
3138,83500.0
3139,87900.0
3140,111100.0
3141,83300.0
3142,73300.0
3143,68900.0
3144,83200.0
3145,56800.0
3146,136800.0
3147,162900.0
3148,79000.0
3149,115800.0
3150,137200.0
3151,120800.0
3152,94900.0
3153,85500.0
3154,99800.0
3155,80000.0
3156,67900.0
3157,82200.0
3158,94500.0
3159,81300.0
3160,106300.0
3161,68000.0
3162,53900.0
3163,53500.0
3164,57300.0
3165,51200.0
3166,61400.0
3167,54600.0
3168,63700.0
3169,45500.0
3170,75000.0
3171,94200.0
3172,126300.0
3173,103100.0
3174,100000.0
3175,101400.0
3176,83900.0
3177,106300.0
3178,75800.0
3179,92500.0
3180,126400.0
3181,69100.0
3182,72300.0
3183,62000.0
3184,66600.0
3185,93100.0
3186,104200.0
3187,87500.0
3188,112500.0
3189,100800.0
3190,107500.0
3191,56100.0
3192,112500.0
3193,52600.0
3194,43500.0
3195,60200.0
3196,62000.0
3197,118800.0
3198,148000.0
3199,107900.0
3200,85500.0
3201,91900.0
3202,97400.0
3203,90400.0
3204,90600.0
3205,80300.0
3206,70200.0
3207,71400.0
3208,67500.0
3209,61500.0
3210,61000.0
3211,59700.0
3212,67200.0
3213,76100.0
3214,56700.0
3215,51700.0
3216,59100.0
3217,53800.0
3218,120800.0
3219,81700.0
3220,92800.0
3221,58100.0
3222,56800.0
3223,54400.0
3224,60600.0
3225,70500.0
3226,50400.0
3227,43100.0
3228,53400.0
3229,50100.0
3230,46300.0
3231,97400.0
3232,94100.0
3233,100000.0
3234,50000.0
3235,53200.0
3236,46500.0
3237,43800.0
3238,50800.0
3239,64700.0
3240,52300.0
3241,42100.0
3242,61600.0
3243,54800.0
3244,68800.0
3245,60700.0
3246,61300.0
3247,137500.0
3248,52200.0
3249,100000.0
3250,47700.0
3251,225000.0
3252,60900.0
3253,48500.0
3254,43900.0
3255,56200.0
3256,71300.0
3257,62500.0
3258,73500.0
3259,98900.0
3260,72500.0
3261,68300.0
3262,73600.0
3263,106300.0
3264,92600.0
3265,137500.0
3266,71100.0
3267,143200.0
3268,166300.0
3269,140600.0
3270,164100.0
3271,102300.0
3272,100300.0
3273,119000.0
3274,93500.0
3275,80700.0
3276,95000.0
3277,95800.0
3278,108300.0
3279,86500.0
3280,78800.0
3281,94700.0
3282,66800.0
3283,65000.0
3284,89000.0
3285,108900.0
3286,69700.0
3287,112500.0
3288,111500.0
3289,72400.0
3290,53300.0
3291,109400.0
3292,162500.0
3293,134700.0
3294,75900.0
3295,77800.0
3296,109700.0
3297,60000.0
3298,64000.0
3299,58800.0
3300,57500.0
3301,71300.0
3302,62000.0
3303,69000.0
3304,60200.0
3305,63200.0
3306,58200.0
3307,68900.0
3308,77300.0
3309,49000.0
3310,81800.0
3311,55000.0
3312,114200.0
3313,200500.0
3314,96900.0
3315,97300.0
3316,93400.0
3317,55000.0
3318,136800.0
3319,88500.0
3320,113900.0
3321,77800.0
3322,75000.0
3323,134200.0
3324,105700.0
3325,93800.0
3326,119400.0
3327,100000.0
3328,96600.0
3329,90800.0
3330,112500.0
3331,75000.0
3332,91700.0
3333,84700.0
3334,112500.0
3335,73500.0
3336,109200.0
3337,132600.0
3338,132100.0
3339,103100.0
3340,83300.0
3341,67900.0
3342,85300.0
3343,89600.0
3344,87500.0
3345,48100.0
3346,59200.0
3347,80800.0
3348,40000.0
3349,200000.0
3350,118300.0
3351,78300.0
3352,64100.0
3353,49500.0
3354,85900.0
3355,71500.0
3356,66400.0
3357,64300.0
3358,70200.0
3359,59300.0
3360,105700.0
3361,61800.0
3362,85600.0
3363,70000.0
3364,67500.0
3365,91000.0
3366,85100.0
3367,73500.0
3368,47600.0
3369,60700.0
3370,276100.0
3371,213000.0
3372,191100.0
3373,184500.0
3374,191900.0
3375,197600.0
3376,162100.0
3377,175000.0
3378,161500.0
3379,257600.0
3380,261900.0
3381,277600.0
3382,230100.0
3383,195800.0
3384,263600.0
3385,316900.0
3386,176700.0
3387,293300.0
3388,228700.0
3389,258300.0
3390,181400.0
3391,172600.0
3392,219900.0
